Fine_step Time dt scale_factor Memory%
35247.0 0.598163 1.699e-05 1.0 8.2
35248.0 0.59818 1.699e-05 1.0 8.2
35249.0 0.598197 1.699e-05 1.0 8.2
35250.0 0.598214 1.699e-05 1.0 8.2
35251.0 0.598231 1.699e-05 1.0 8.2
35252.0 0.598248 1.699e-05 1.0 8.2
35253.0 0.598265 1.699e-05 1.0 8.2
35254.0 0.598282 1.699e-05 1.0 8.2
35255.0 0.598299 1.699e-05 1.0 8.2
35256.0 0.598316 1.699e-05 1.0 8.2
35257.0 0.598333 1.699e-05 1.0 8.2
35258.0 0.59835 1.699e-05 1.0 8.2
35259.0 0.598367 1.699e-05 1.0 8.2
35260.0 0.598384 1.699e-05 1.0 8.2
35261.0 0.598401 1.699e-05 1.0 8.2
35262.0 0.598418 1.699e-05 1.0 8.2
35263.0 0.598435 1.699e-05 1.0 8.2
35264.0 0.598452 1.699e-05 1.0 8.2
35265.0 0.598469 1.699e-05 1.0 8.2
35266.0 0.598486 1.699e-05 1.0 8.2
35267.0 0.598503 1.699e-05 1.0 8.2
35268.0 0.59852 1.699e-05 1.0 8.2
35269.0 0.598537 1.699e-05 1.0 8.2
35270.0 0.598554 1.699e-05 1.0 8.2
35271.0 0.59857 1.699e-05 1.0 8.2
35272.0 0.598587 1.699e-05 1.0 8.2
35273.0 0.598604 1.699e-05 1.0 8.2
35274.0 0.598621 1.699e-05 1.0 8.2
35275.0 0.598638 1.699e-05 1.0 8.2
35276.0 0.598655 1.699e-05 1.0 8.2
35277.0 0.598672 1.699e-05 1.0 8.2
35278.0 0.598689 1.699e-05 1.0 8.2
35279.0 0.598706 1.699e-05 1.0 8.2
35280.0 0.598723 1.699e-05 1.0 8.2
35281.0 0.59874 1.699e-05 1.0 8.2
35282.0 0.598757 1.699e-05 1.0 8.2
35283.0 0.598774 1.699e-05 1.0 8.2
35284.0 0.598791 1.699e-05 1.0 8.2
35285.0 0.598808 1.699e-05 1.0 8.2
35286.0 0.598825 1.699e-05 1.0 8.2
35287.0 0.598842 1.699e-05 1.0 8.2
35288.0 0.598859 1.699e-05 1.0 8.2
35289.0 0.598876 1.699e-05 1.0 8.2
35290.0 0.598893 1.699e-05 1.0 8.2
35291.0 0.59891 1.699e-05 1.0 8.2
35292.0 0.598927 1.699e-05 1.0 8.2
35293.0 0.598944 1.699e-05 1.0 8.2
35294.0 0.598961 1.699e-05 1.0 8.2
35295.0 0.598978 1.699e-05 1.0 8.2
35296.0 0.598995 1.699e-05 1.0 8.2
35297.0 0.599012 1.699e-05 1.0 8.2
35298.0 0.599029 1.699e-05 1.0 8.2
35299.0 0.599046 1.699e-05 1.0 8.2
35300.0 0.599063 1.699e-05 1.0 8.2
35301.0 0.59908 1.699e-05 1.0 8.2
35302.0 0.599097 1.699e-05 1.0 8.2
35303.0 0.599114 1.699e-05 1.0 8.2
35304.0 0.599131 1.699e-05 1.0 8.2
35305.0 0.599148 1.699e-05 1.0 8.2
35306.0 0.599165 1.699e-05 1.0 8.2
35307.0 0.599182 1.699e-05 1.0 8.2
35308.0 0.599199 1.699e-05 1.0 8.2
35309.0 0.599216 1.699e-05 1.0 8.2
35310.0 0.599233 1.699e-05 1.0 8.2
35311.0 0.59925 1.699e-05 1.0 8.2
35312.0 0.599267 1.699e-05 1.0 8.2
35313.0 0.599284 1.699e-05 1.0 8.2
35314.0 0.599301 1.699e-05 1.0 8.2
35315.0 0.599318 1.699e-05 1.0 8.2
35316.0 0.599335 1.699e-05 1.0 8.2
35317.0 0.599352 1.699e-05 1.0 8.2
35318.0 0.599369 1.699e-05 1.0 8.2
35319.0 0.599386 1.699e-05 1.0 8.2
35320.0 0.599403 1.699e-05 1.0 8.2
35321.0 0.59942 1.699e-05 1.0 8.2
35322.0 0.599437 1.699e-05 1.0 8.2
35323.0 0.599454 1.699e-05 1.0 8.2
35324.0 0.599471 1.699e-05 1.0 8.2
35325.0 0.599488 1.699e-05 1.0 8.2
35326.0 0.599505 1.699e-05 1.0 8.2
35327.0 0.599522 1.699e-05 1.0 8.2
35328.0 0.599539 1.699e-05 1.0 8.2
35329.0 0.599556 1.699e-05 1.0 8.2
35330.0 0.599573 1.699e-05 1.0 8.2
35331.0 0.59959 1.699e-05 1.0 8.2
35332.0 0.599607 1.699e-05 1.0 8.2
35333.0 0.599624 1.699e-05 1.0 8.2
35334.0 0.599641 1.699e-05 1.0 8.2
35335.0 0.599658 1.699e-05 1.0 8.2
35336.0 0.599675 1.699e-05 1.0 8.2
35337.0 0.599692 1.699e-05 1.0 8.2
35338.0 0.599709 1.699e-05 1.0 8.2
35339.0 0.599726 1.699e-05 1.0 8.2
35340.0 0.599743 1.699e-05 1.0 8.2
35341.0 0.59976 1.699e-05 1.0 8.2
35342.0 0.599777 1.699e-05 1.0 8.2
35343.0 0.599794 1.699e-05 1.0 8.2
35344.0 0.599811 1.699e-05 1.0 8.2
35345.0 0.599828 1.699e-05 1.0 8.2
35346.0 0.599845 1.699e-05 1.0 8.2
35347.0 0.599862 1.699e-05 1.0 8.2
35348.0 0.599879 1.699e-05 1.0 8.2
35349.0 0.599896 1.699e-05 1.0 8.2
35350.0 0.599913 1.699e-05 1.0 8.2
35351.0 0.59993 1.699e-05 1.0 8.2
35352.0 0.599946 1.699e-05 1.0 8.2
35353.0 0.599963 1.699e-05 1.0 8.2
35354.0 0.59998 1.699e-05 1.0 8.2
35355.0 0.599997 1.699e-05 1.0 8.2
35356.0 0.600014 1.699e-05 1.0 8.2
35357.0 0.600031 1.699e-05 1.0 8.2
35358.0 0.600048 1.699e-05 1.0 8.2
35359.0 0.600065 1.699e-05 1.0 8.2
35360.0 0.600082 1.699e-05 1.0 8.2
35361.0 0.600099 1.699e-05 1.0 8.2
35362.0 0.600116 1.699e-05 1.0 8.2
35363.0 0.600133 1.699e-05 1.0 8.2
35364.0 0.60015 1.699e-05 1.0 8.2
35365.0 0.600167 1.699e-05 1.0 8.2
35366.0 0.600184 1.699e-05 1.0 8.2
35367.0 0.600201 1.699e-05 1.0 8.2
35368.0 0.600218 1.699e-05 1.0 8.2
35369.0 0.600235 1.699e-05 1.0 8.2
35370.0 0.600252 1.699e-05 1.0 8.2
35371.0 0.600269 1.699e-05 1.0 8.2
35372.0 0.600286 1.699e-05 1.0 8.2
35373.0 0.600303 1.699e-05 1.0 8.2
35374.0 0.60032 1.699e-05 1.0 8.2
35375.0 0.600337 1.699e-05 1.0 8.2
35376.0 0.600354 1.699e-05 1.0 8.2
35377.0 0.600371 1.699e-05 1.0 8.2
35378.0 0.600388 1.699e-05 1.0 8.2
35379.0 0.600405 1.699e-05 1.0 8.2
35380.0 0.600422 1.699e-05 1.0 8.2
35381.0 0.600439 1.699e-05 1.0 8.2
35382.0 0.600456 1.699e-05 1.0 8.2
35383.0 0.600473 1.699e-05 1.0 8.2
35384.0 0.60049 1.699e-05 1.0 8.2
35385.0 0.600507 1.699e-05 1.0 8.2
35386.0 0.600524 1.699e-05 1.0 8.2
35387.0 0.600541 1.699e-05 1.0 8.2
35388.0 0.600558 1.699e-05 1.0 8.2
35389.0 0.600575 1.699e-05 1.0 8.2
35390.0 0.600592 1.699e-05 1.0 8.2
35391.0 0.600609 1.699e-05 1.0 8.2
35392.0 0.600626 1.699e-05 1.0 8.2
35393.0 0.600643 1.699e-05 1.0 8.2
35394.0 0.60066 1.699e-05 1.0 8.2
35395.0 0.600677 1.699e-05 1.0 8.2
35396.0 0.600694 1.699e-05 1.0 8.2
35397.0 0.600711 1.699e-05 1.0 8.2
35398.0 0.600728 1.699e-05 1.0 8.2
35399.0 0.600745 1.699e-05 1.0 8.2
35400.0 0.600762 1.699e-05 1.0 8.2
35401.0 0.600779 1.699e-05 1.0 8.2
35402.0 0.600796 1.699e-05 1.0 8.2
35403.0 0.600813 1.699e-05 1.0 8.2
35404.0 0.60083 1.699e-05 1.0 8.2
35405.0 0.600847 1.699e-05 1.0 8.2
35406.0 0.600864 1.699e-05 1.0 8.2
35407.0 0.600881 1.699e-05 1.0 8.2
35408.0 0.600898 1.699e-05 1.0 8.3
35409.0 0.600915 1.699e-05 1.0 8.3
35410.0 0.600932 1.699e-05 1.0 8.3
35411.0 0.600949 1.699e-05 1.0 8.3
35412.0 0.600966 1.699e-05 1.0 8.3
35413.0 0.600983 1.699e-05 1.0 8.3
35414.0 0.601 1.699e-05 1.0 8.3
35415.0 0.601017 1.699e-05 1.0 8.3
35416.0 0.601034 1.699e-05 1.0 8.3
35417.0 0.601051 1.699e-05 1.0 8.3
35418.0 0.601068 1.699e-05 1.0 8.3
35419.0 0.601085 1.699e-05 1.0 8.3
35420.0 0.601102 1.699e-05 1.0 8.3
35421.0 0.601119 1.699e-05 1.0 8.3
35422.0 0.601136 1.699e-05 1.0 8.3
35423.0 0.601153 1.699e-05 1.0 8.3
35424.0 0.60117 1.699e-05 1.0 8.3
35425.0 0.601187 1.699e-05 1.0 8.3
35426.0 0.601204 1.699e-05 1.0 8.3
35427.0 0.601221 1.699e-05 1.0 8.3
35428.0 0.601238 1.699e-05 1.0 8.3
35429.0 0.601255 1.699e-05 1.0 8.3
35430.0 0.601272 1.699e-05 1.0 8.3
35431.0 0.601289 1.699e-05 1.0 8.3
35432.0 0.601306 1.699e-05 1.0 8.3
35433.0 0.601323 1.699e-05 1.0 8.3
35434.0 0.601339 1.699e-05 1.0 8.3
35435.0 0.601356 1.699e-05 1.0 8.3
35436.0 0.601373 1.699e-05 1.0 8.3
35437.0 0.60139 1.699e-05 1.0 8.3
35438.0 0.601407 1.699e-05 1.0 8.3
35439.0 0.601424 1.699e-05 1.0 8.3
35440.0 0.601441 1.699e-05 1.0 8.3
35441.0 0.601458 1.699e-05 1.0 8.3
35442.0 0.601475 1.699e-05 1.0 8.3
35443.0 0.601492 1.699e-05 1.0 8.3
35444.0 0.601509 1.699e-05 1.0 8.3
35445.0 0.601526 1.699e-05 1.0 8.3
35446.0 0.601543 1.699e-05 1.0 8.3
35447.0 0.60156 1.699e-05 1.0 8.3
35448.0 0.601577 1.699e-05 1.0 8.3
35449.0 0.601594 1.699e-05 1.0 8.3
35450.0 0.601611 1.699e-05 1.0 8.3
35451.0 0.601628 1.699e-05 1.0 8.3
35452.0 0.601645 1.699e-05 1.0 8.3
35453.0 0.601662 1.699e-05 1.0 8.3
35454.0 0.601679 1.699e-05 1.0 8.3
35455.0 0.601696 1.699e-05 1.0 8.3
35456.0 0.601713 1.699e-05 1.0 8.3
35457.0 0.60173 1.699e-05 1.0 8.3
35458.0 0.601747 1.699e-05 1.0 8.3
35459.0 0.601764 1.699e-05 1.0 8.3
35460.0 0.601781 1.699e-05 1.0 8.3
35461.0 0.601798 1.699e-05 1.0 8.3
35462.0 0.601815 1.699e-05 1.0 8.3
35463.0 0.601832 1.699e-05 1.0 8.3
35464.0 0.601849 1.699e-05 1.0 8.3
35465.0 0.601866 1.699e-05 1.0 8.3
35466.0 0.601883 1.699e-05 1.0 8.3
35467.0 0.6019 1.699e-05 1.0 8.3
35468.0 0.601917 1.699e-05 1.0 8.3
35469.0 0.601934 1.699e-05 1.0 8.3
35470.0 0.601951 1.699e-05 1.0 8.3
35471.0 0.601968 1.699e-05 1.0 8.3
35472.0 0.601985 1.699e-05 1.0 8.3
35473.0 0.602002 1.699e-05 1.0 8.3
35474.0 0.602019 1.699e-05 1.0 8.3
35475.0 0.602036 1.699e-05 1.0 8.3
35476.0 0.602053 1.699e-05 1.0 8.3
35477.0 0.60207 1.699e-05 1.0 8.3
35478.0 0.602087 1.699e-05 1.0 8.3
35479.0 0.602104 1.699e-05 1.0 8.3
35480.0 0.602121 1.699e-05 1.0 8.3
35481.0 0.602138 1.699e-05 1.0 8.3
35482.0 0.602155 1.699e-05 1.0 8.3
35483.0 0.602172 1.699e-05 1.0 8.3
35484.0 0.602189 1.699e-05 1.0 8.3
35485.0 0.602206 1.699e-05 1.0 8.3
35486.0 0.602223 1.699e-05 1.0 8.3
35487.0 0.60224 1.699e-05 1.0 8.3
35488.0 0.602257 1.699e-05 1.0 8.3
35489.0 0.602274 1.699e-05 1.0 8.3
35490.0 0.602291 1.699e-05 1.0 8.3
35491.0 0.602308 1.699e-05 1.0 8.3
35492.0 0.602325 1.699e-05 1.0 8.3
35493.0 0.602342 1.699e-05 1.0 8.3
35494.0 0.602359 1.699e-05 1.0 8.3
35495.0 0.602376 1.699e-05 1.0 8.3
35496.0 0.602393 1.699e-05 1.0 8.3
35497.0 0.60241 1.699e-05 1.0 8.3
35498.0 0.602427 1.699e-05 1.0 8.3
35499.0 0.602444 1.699e-05 1.0 8.3
35500.0 0.602461 1.699e-05 1.0 8.3
35501.0 0.602478 1.699e-05 1.0 8.3
35502.0 0.602495 1.699e-05 1.0 8.3
35503.0 0.602512 1.699e-05 1.0 8.3
35504.0 0.602529 1.699e-05 1.0 8.3
35505.0 0.602546 1.699e-05 1.0 8.3
35506.0 0.602563 1.699e-05 1.0 8.3
35507.0 0.60258 1.699e-05 1.0 8.3
35508.0 0.602597 1.699e-05 1.0 8.3
35509.0 0.602614 1.699e-05 1.0 8.3
35510.0 0.602631 1.699e-05 1.0 8.3
35511.0 0.602648 1.699e-05 1.0 8.3
35512.0 0.602665 1.699e-05 1.0 8.3
35513.0 0.602682 1.699e-05 1.0 8.3
35514.0 0.602699 1.699e-05 1.0 8.3
35515.0 0.602715 1.699e-05 1.0 8.3
35516.0 0.602732 1.699e-05 1.0 8.3
35517.0 0.602749 1.699e-05 1.0 8.3
35518.0 0.602766 1.699e-05 1.0 8.3
35519.0 0.602783 1.699e-05 1.0 8.3
35520.0 0.6028 1.699e-05 1.0 8.3
35521.0 0.602817 1.699e-05 1.0 8.3
35522.0 0.602834 1.699e-05 1.0 8.3
35523.0 0.602851 1.699e-05 1.0 8.3
35524.0 0.602868 1.699e-05 1.0 8.3
35525.0 0.602885 1.699e-05 1.0 8.3
35526.0 0.602902 1.699e-05 1.0 8.3
35527.0 0.602919 1.699e-05 1.0 8.3
35528.0 0.602936 1.699e-05 1.0 8.3
35529.0 0.602953 1.699e-05 1.0 8.3
35530.0 0.60297 1.699e-05 1.0 8.3
35531.0 0.602987 1.699e-05 1.0 8.3
35532.0 0.603004 1.699e-05 1.0 8.3
35533.0 0.603021 1.699e-05 1.0 8.3
35534.0 0.603038 1.699e-05 1.0 8.3
35535.0 0.603055 1.699e-05 1.0 8.3
35536.0 0.603072 1.699e-05 1.0 8.3
35537.0 0.603089 1.699e-05 1.0 8.3
35538.0 0.603106 1.699e-05 1.0 8.3
35539.0 0.603123 1.699e-05 1.0 8.3
35540.0 0.60314 1.699e-05 1.0 8.3
35541.0 0.603157 1.699e-05 1.0 8.3
35542.0 0.603174 1.699e-05 1.0 8.3
35543.0 0.603191 1.699e-05 1.0 8.3
35544.0 0.603208 1.699e-05 1.0 8.3
35545.0 0.603225 1.699e-05 1.0 8.3
35546.0 0.603242 1.699e-05 1.0 8.3
35547.0 0.603259 1.699e-05 1.0 8.3
35548.0 0.603276 1.699e-05 1.0 8.3
35549.0 0.603293 1.699e-05 1.0 8.3
35550.0 0.60331 1.699e-05 1.0 8.3
35551.0 0.603327 1.699e-05 1.0 8.3
35552.0 0.603344 1.699e-05 1.0 8.3
35553.0 0.603361 1.699e-05 1.0 8.3
35554.0 0.603378 1.699e-05 1.0 8.3
35555.0 0.603395 1.699e-05 1.0 8.3
35556.0 0.603412 1.699e-05 1.0 8.3
35557.0 0.603429 1.699e-05 1.0 8.3
35558.0 0.603446 1.699e-05 1.0 8.3
35559.0 0.603463 1.699e-05 1.0 8.3
35560.0 0.60348 1.699e-05 1.0 8.3
35561.0 0.603497 1.699e-05 1.0 8.3
35562.0 0.603514 1.699e-05 1.0 8.3
35563.0 0.603531 1.699e-05 1.0 8.3
35564.0 0.603548 1.699e-05 1.0 8.3
35565.0 0.603565 1.699e-05 1.0 8.3
35566.0 0.603582 1.699e-05 1.0 8.3
35567.0 0.603599 1.699e-05 1.0 8.3
35568.0 0.603616 1.699e-05 1.0 8.3
35569.0 0.603633 1.699e-05 1.0 8.3
35570.0 0.60365 1.699e-05 1.0 8.3
35571.0 0.603667 1.699e-05 1.0 8.3
35572.0 0.603684 1.699e-05 1.0 8.3
35573.0 0.603701 1.699e-05 1.0 8.3
35574.0 0.603718 1.699e-05 1.0 8.3
35575.0 0.603735 1.699e-05 1.0 8.3
35576.0 0.603752 1.699e-05 1.0 8.3
35577.0 0.603769 1.699e-05 1.0 8.3
35578.0 0.603786 1.699e-05 1.0 8.3
35579.0 0.603803 1.699e-05 1.0 8.3
35580.0 0.60382 1.699e-05 1.0 8.3
35581.0 0.603837 1.699e-05 1.0 8.3
35582.0 0.603854 1.699e-05 1.0 8.3
35583.0 0.603871 1.699e-05 1.0 8.3
35584.0 0.603888 1.699e-05 1.0 8.3
35585.0 0.603905 1.699e-05 1.0 8.3
35586.0 0.603922 1.699e-05 1.0 8.3
35587.0 0.603939 1.699e-05 1.0 8.3
35588.0 0.603956 1.699e-05 1.0 8.3
35589.0 0.603973 1.699e-05 1.0 8.3
35590.0 0.60399 1.699e-05 1.0 8.3
35591.0 0.604007 1.699e-05 1.0 8.3
35592.0 0.604024 1.699e-05 1.0 8.3
35593.0 0.604041 1.699e-05 1.0 8.3
35594.0 0.604058 1.699e-05 1.0 8.3
35595.0 0.604075 1.699e-05 1.0 8.3
35596.0 0.604091 1.699e-05 1.0 8.3
35597.0 0.604108 1.699e-05 1.0 8.3
35598.0 0.604125 1.699e-05 1.0 8.3
35599.0 0.604142 1.699e-05 1.0 8.3
35600.0 0.604159 1.699e-05 1.0 8.3
35601.0 0.604176 1.699e-05 1.0 8.3
35602.0 0.604193 1.699e-05 1.0 8.3
35603.0 0.60421 1.699e-05 1.0 8.3
35604.0 0.604227 1.699e-05 1.0 8.3
35605.0 0.604244 1.699e-05 1.0 8.3
35606.0 0.604261 1.699e-05 1.0 8.3
35607.0 0.604278 1.699e-05 1.0 8.3
35608.0 0.604295 1.699e-05 1.0 8.3
35609.0 0.604312 1.699e-05 1.0 8.3
35610.0 0.604329 1.699e-05 1.0 8.3
35611.0 0.604346 1.699e-05 1.0 8.3
35612.0 0.604363 1.699e-05 1.0 8.3
35613.0 0.60438 1.699e-05 1.0 8.3
35614.0 0.604397 1.699e-05 1.0 8.3
35615.0 0.604414 1.699e-05 1.0 8.3
35616.0 0.604431 1.699e-05 1.0 8.3
35617.0 0.604448 1.699e-05 1.0 8.3
35618.0 0.604465 1.699e-05 1.0 8.3
35619.0 0.604482 1.699e-05 1.0 8.3
35620.0 0.604499 1.699e-05 1.0 8.3
35621.0 0.604516 1.699e-05 1.0 8.3
35622.0 0.604533 1.699e-05 1.0 8.3
35623.0 0.60455 1.699e-05 1.0 8.3
35624.0 0.604567 1.699e-05 1.0 8.3
35625.0 0.604584 1.699e-05 1.0 8.3
35626.0 0.604601 1.699e-05 1.0 8.3
35627.0 0.604618 1.699e-05 1.0 8.3
35628.0 0.604635 1.699e-05 1.0 8.3
35629.0 0.604652 1.699e-05 1.0 8.3
35630.0 0.604669 1.699e-05 1.0 8.3
35631.0 0.604686 1.699e-05 1.0 8.3
35632.0 0.604703 1.699e-05 1.0 8.3
35633.0 0.60472 1.699e-05 1.0 8.3
35634.0 0.604737 1.699e-05 1.0 8.3
35635.0 0.604754 1.699e-05 1.0 8.3
35636.0 0.604771 1.699e-05 1.0 8.3
35637.0 0.604788 1.699e-05 1.0 8.3
35638.0 0.604805 1.699e-05 1.0 8.3
35639.0 0.604822 1.699e-05 1.0 8.3
35640.0 0.604839 1.699e-05 1.0 8.3
35641.0 0.604856 1.699e-05 1.0 8.3
35642.0 0.604873 1.699e-05 1.0 8.3
35643.0 0.60489 1.699e-05 1.0 8.3
35644.0 0.604907 1.699e-05 1.0 8.3
35645.0 0.604924 1.699e-05 1.0 8.3
35646.0 0.604941 1.699e-05 1.0 8.3
35647.0 0.604958 1.699e-05 1.0 8.3
35648.0 0.604975 1.699e-05 1.0 8.3
35649.0 0.604992 1.699e-05 1.0 8.3
35650.0 0.605009 1.699e-05 1.0 8.3
35651.0 0.605026 1.699e-05 1.0 8.3
35652.0 0.605043 1.699e-05 1.0 8.3
35653.0 0.60506 1.699e-05 1.0 8.3
35654.0 0.605077 1.699e-05 1.0 8.3
35655.0 0.605094 1.699e-05 1.0 8.3
35656.0 0.605111 1.699e-05 1.0 8.3
35657.0 0.605128 1.699e-05 1.0 8.3
35658.0 0.605145 1.699e-05 1.0 8.3
35659.0 0.605162 1.699e-05 1.0 8.3
35660.0 0.605179 1.699e-05 1.0 8.3
35661.0 0.605196 1.699e-05 1.0 8.3
35662.0 0.605213 1.699e-05 1.0 8.3
35663.0 0.60523 1.699e-05 1.0 8.3
35664.0 0.605247 1.699e-05 1.0 8.3
35665.0 0.605264 1.699e-05 1.0 8.3
35666.0 0.605281 1.699e-05 1.0 8.3
35667.0 0.605298 1.699e-05 1.0 8.3
35668.0 0.605315 1.699e-05 1.0 8.3
35669.0 0.605332 1.699e-05 1.0 8.3
35670.0 0.605349 1.699e-05 1.0 8.3
35671.0 0.605366 1.699e-05 1.0 8.3
35672.0 0.605383 1.699e-05 1.0 8.3
35673.0 0.6054 1.699e-05 1.0 8.3
35674.0 0.605417 1.699e-05 1.0 8.3
35675.0 0.605434 1.699e-05 1.0 8.3
35676.0 0.605451 1.699e-05 1.0 8.3
35677.0 0.605467 1.699e-05 1.0 8.3
35678.0 0.605484 1.699e-05 1.0 8.3
35679.0 0.605501 1.699e-05 1.0 8.3
35680.0 0.605518 1.699e-05 1.0 8.3
35681.0 0.605535 1.699e-05 1.0 8.3
35682.0 0.605552 1.699e-05 1.0 8.3
35683.0 0.605569 1.699e-05 1.0 8.3
35684.0 0.605586 1.699e-05 1.0 8.3
35685.0 0.605603 1.699e-05 1.0 8.3
35686.0 0.60562 1.699e-05 1.0 8.3
35687.0 0.605637 1.699e-05 1.0 8.3
35688.0 0.605654 1.699e-05 1.0 8.3
35689.0 0.605671 1.699e-05 1.0 8.3
35690.0 0.605688 1.699e-05 1.0 8.3
35691.0 0.605705 1.699e-05 1.0 8.3
35692.0 0.605722 1.699e-05 1.0 8.3
35693.0 0.605739 1.699e-05 1.0 8.3
35694.0 0.605756 1.699e-05 1.0 8.3
35695.0 0.605773 1.699e-05 1.0 8.3
35696.0 0.60579 1.699e-05 1.0 8.3
35697.0 0.605807 1.699e-05 1.0 8.3
35698.0 0.605824 1.699e-05 1.0 8.3
35699.0 0.605841 1.699e-05 1.0 8.3
35700.0 0.605858 1.699e-05 1.0 8.3
35701.0 0.605875 1.699e-05 1.0 8.3
35702.0 0.605892 1.699e-05 1.0 8.3
35703.0 0.605909 1.699e-05 1.0 8.3
35704.0 0.605926 1.699e-05 1.0 8.3
35705.0 0.605943 1.699e-05 1.0 8.3
35706.0 0.60596 1.699e-05 1.0 8.3
35707.0 0.605977 1.699e-05 1.0 8.3
35708.0 0.605994 1.699e-05 1.0 8.3
35709.0 0.606011 1.699e-05 1.0 8.3
35710.0 0.606028 1.699e-05 1.0 8.3
35711.0 0.606045 1.699e-05 1.0 8.3
35712.0 0.606062 1.699e-05 1.0 8.3
35713.0 0.606079 1.699e-05 1.0 8.3
35714.0 0.606096 1.699e-05 1.0 8.3
35715.0 0.606113 1.699e-05 1.0 8.3
35716.0 0.60613 1.699e-05 1.0 8.3
35717.0 0.606147 1.699e-05 1.0 8.3
35718.0 0.606164 1.699e-05 1.0 8.3
35719.0 0.606181 1.699e-05 1.0 8.3
35720.0 0.606198 1.699e-05 1.0 8.3
35721.0 0.606215 1.699e-05 1.0 8.3
35722.0 0.606232 1.699e-05 1.0 8.3
35723.0 0.606249 1.699e-05 1.0 8.3
35724.0 0.606266 1.699e-05 1.0 8.3
35725.0 0.606283 1.699e-05 1.0 8.3
35726.0 0.6063 1.699e-05 1.0 8.3
35727.0 0.606317 1.699e-05 1.0 8.3
35728.0 0.606334 1.699e-05 1.0 8.3
35729.0 0.606351 1.699e-05 1.0 8.3
35730.0 0.606368 1.699e-05 1.0 8.3
35731.0 0.606385 1.699e-05 1.0 8.3
35732.0 0.606402 1.699e-05 1.0 8.3
35733.0 0.606419 1.699e-05 1.0 8.3
35734.0 0.606436 1.699e-05 1.0 8.3
35735.0 0.606453 1.699e-05 1.0 8.3
35736.0 0.60647 1.699e-05 1.0 8.3
35737.0 0.606487 1.699e-05 1.0 8.3
35738.0 0.606504 1.699e-05 1.0 8.3
35739.0 0.606521 1.699e-05 1.0 8.3
35740.0 0.606538 1.699e-05 1.0 8.3
35741.0 0.606555 1.699e-05 1.0 8.3
35742.0 0.606572 1.699e-05 1.0 8.3
35743.0 0.606589 1.699e-05 1.0 8.3
35744.0 0.606606 1.699e-05 1.0 8.3
35745.0 0.606623 1.699e-05 1.0 8.3
35746.0 0.60664 1.699e-05 1.0 8.3
35747.0 0.606657 1.699e-05 1.0 8.3
35748.0 0.606674 1.699e-05 1.0 8.3
35749.0 0.606691 1.699e-05 1.0 8.3
35750.0 0.606708 1.699e-05 1.0 8.3
35751.0 0.606725 1.699e-05 1.0 8.3
35752.0 0.606742 1.699e-05 1.0 8.3
35753.0 0.606759 1.699e-05 1.0 8.3
35754.0 0.606776 1.699e-05 1.0 8.3
35755.0 0.606793 1.699e-05 1.0 8.3
35756.0 0.60681 1.699e-05 1.0 8.3
35757.0 0.606827 1.699e-05 1.0 8.3
35758.0 0.606843 1.699e-05 1.0 8.3
35759.0 0.60686 1.699e-05 1.0 8.3
35760.0 0.606877 1.699e-05 1.0 8.3
35761.0 0.606894 1.699e-05 1.0 8.3
35762.0 0.606911 1.699e-05 1.0 8.3
35763.0 0.606928 1.699e-05 1.0 8.3
35764.0 0.606945 1.699e-05 1.0 8.3
35765.0 0.606962 1.699e-05 1.0 8.3
35766.0 0.606979 1.699e-05 1.0 8.3
35767.0 0.606996 1.699e-05 1.0 8.3
35768.0 0.607013 1.699e-05 1.0 8.3
35769.0 0.60703 1.699e-05 1.0 8.3
35770.0 0.607047 1.699e-05 1.0 8.3
35771.0 0.607064 1.699e-05 1.0 8.3
35772.0 0.607081 1.699e-05 1.0 8.3
35773.0 0.607098 1.699e-05 1.0 8.3
35774.0 0.607115 1.699e-05 1.0 8.3
35775.0 0.607132 1.699e-05 1.0 8.3
35776.0 0.607149 1.699e-05 1.0 8.4
35777.0 0.607166 1.699e-05 1.0 8.4
35778.0 0.607183 1.699e-05 1.0 8.4
35779.0 0.6072 1.699e-05 1.0 8.4
35780.0 0.607217 1.699e-05 1.0 8.4
35781.0 0.607234 1.699e-05 1.0 8.4
35782.0 0.607251 1.699e-05 1.0 8.4
35783.0 0.607268 1.699e-05 1.0 8.4
35784.0 0.607285 1.699e-05 1.0 8.4
35785.0 0.607302 1.699e-05 1.0 8.4
35786.0 0.607319 1.699e-05 1.0 8.4
35787.0 0.607336 1.699e-05 1.0 8.4
35788.0 0.607353 1.699e-05 1.0 8.4
35789.0 0.60737 1.699e-05 1.0 8.4
35790.0 0.607387 1.699e-05 1.0 8.4
35791.0 0.607404 1.699e-05 1.0 8.4
35792.0 0.607421 1.699e-05 1.0 8.4
35793.0 0.607438 1.699e-05 1.0 8.4
35794.0 0.607455 1.699e-05 1.0 8.4
35795.0 0.607472 1.699e-05 1.0 8.4
35796.0 0.607489 1.699e-05 1.0 8.4
35797.0 0.607506 1.699e-05 1.0 8.4
35798.0 0.607523 1.699e-05 1.0 8.4
35799.0 0.60754 1.699e-05 1.0 8.4
35800.0 0.607557 1.699e-05 1.0 8.4
35801.0 0.607574 1.699e-05 1.0 8.4
35802.0 0.607591 1.699e-05 1.0 8.4
35803.0 0.607608 1.699e-05 1.0 8.4
35804.0 0.607625 1.699e-05 1.0 8.4
35805.0 0.607642 1.699e-05 1.0 8.4
