Fine_step Time dt scale_factor Memory%
1105.0 0.00229126 2.123e-06 1.0 52.6
1106.0 0.00229338 2.123e-06 1.0 52.8
1107.0 0.0022955 2.123e-06 1.0 52.8
1108.0 0.00229763 2.123e-06 1.0 53.1
1109.0 0.00229975 2.123e-06 1.0 53.1
1110.0 0.00230187 2.123e-06 1.0 53.3
1111.0 0.002304 2.123e-06 1.0 53.3
1112.0 0.00230612 2.123e-06 1.0 53.7
1113.0 0.00230825 2.123e-06 1.0 53.7
1114.0 0.00231037 2.123e-06 1.0 53.9
1115.0 0.00231249 2.123e-06 1.0 53.9
1116.0 0.00231462 2.123e-06 1.0 54.2
0.0 0.0 0.0 0.0 0.0
